original_file,roboflow_split,n_billetes,n_manos,area_max_billete,estado,motivo,duplicado_de,distancia,dataset_del_duplicado,nombre_en_train
WhatsApp-Image-2023-04-21-at-16-36-20-11-_jpg.rf.tYpJPVhKzjgwBQ5AoXDZ.jpg,valid,2,0,0.176,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-11-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-14-_jpg.rf.JCfevx3S8XgWejT3KgDN.jpg,valid,5,0,0.05,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-14-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-43-_jpg.rf.bWIpBy76xyDtTA7pkIfA.jpg,valid,2,0,0.288,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-43-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-45-_jpg.rf.sYRaqQCtGDvWrR93K5LK.jpg,valid,4,0,0.372,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-45-.jpg
WhatsApp-Image-2023-05-08-at-03-19-01-2-_jpg.rf.GozadGx1ccmCbMz1I6MG.jpg,valid,4,0,0.28,incluida en train,,,,,ebd_WhatsApp-Image-2023-05-08-at-03-19-01-2-.jpg
WhatsApp-Image-2023-05-08-at-03-19-10-3-_jpg.rf.SxUxFxRrIzIig6A5Yops.jpg,valid,2,0,0.337,incluida en train,,,,,ebd_WhatsApp-Image-2023-05-08-at-03-19-10-3-.jpg
100Euro_0_JPEG_jpg.rf.vmXCbJDdR9Wiy8HYx1Bg.jpg,test,2,0,0.545,incluida en train,,,,,ebd_100Euro_0_JPEG.jpg
100Euro_102_JPEG_jpg.rf.SuRYjml6rEtL4WYD7xFi.jpg,test,2,0,0.456,incluida en train,,,,,ebd_100Euro_102_JPEG.jpg
100Euro_103_JPEG_jpg.rf.iOm7YPuvZVBq8NfG51gH.jpg,test,1,0,1.0,excluida,duplicado,100_Euro_008.jpg,0,train,
100Euro_181_JPEG_jpg.rf.gNqz3bNLTO5L4T49UlH9.jpg,test,1,0,0.791,excluida,duplicado,100_Euro_128.jpg,0,train,
100Euro_80_JPEG_jpg.rf.qfM6FCaiHe17Pp1N5uUe.jpg,test,5,0,0.18,excluida,duplicado,Multiple_Euro_083.jpg,2,train,
100Euro_90_JPEG_jpg.rf.KgVcDm9TOEUhNwolAySF.jpg,test,1,2,0.319,excluida,duplicado,100_Euro_296.jpg,1,train,
10Euro_160_jpg.rf.fBLQ6DS6csOS7OvJ8BaM.jpg,test,1,0,0.819,excluida,duplicado,010_Euro_127.jpg,0,valid,
10Euro_180_jpg.rf.WmVjx0dul7NqIk3HbwdG.jpg,test,1,0,0.301,incluida en train,,,,,ebd_10Euro_180.jpg
10Euro_6_jpg.rf.tffYx50o2dsoi1WaV7PM.jpg,test,1,0,0.891,excluida,duplicado,010_Euro_398.jpg,0,train,
20230401_181921_jpg.rf.yQmlnTjTqb89O1CxtZwi.jpg,test,1,1,0.26,incluida en train,,,,,ebd_20230401_181921.jpg
20230403_103230_jpg.rf.bxPawiYqo65vYKu06uIb.jpg,test,2,0,0.172,incluida en train,,,,,ebd_20230403_103230.jpg
20230407_181411_jpg.rf.FYb1tLnsHxm2uCGCgyY7.jpg,test,1,0,0.552,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20230414_114820_jpg.rf.mqY2F1d00i1fYcwcMfKS.jpg,test,5,0,0.154,incluida en train,,,,,ebd_20230414_114820.jpg
20230414_114828_jpg.rf.0rlwTfpvACoQ08lcl5Mr.jpg,test,5,0,0.166,incluida en train,,,,,ebd_20230414_114828.jpg
20230414_114911_jpg.rf.gD2Bbi9Ln0hOG0TKv250.jpg,test,5,0,0.114,incluida en train,,,,,ebd_20230414_114911.jpg
20230414_114929_jpg.rf.vaAS8gK6t7c837cOIxdi.jpg,test,5,0,0.111,incluida en train,,,,,ebd_20230414_114929.jpg
20230427_220450_jpg.rf.hKuvfLyIg3Qd2tanI3L3.jpg,test,4,0,0.23,incluida en train,,,,,ebd_20230427_220450.jpg
20230509_222209_jpg.rf.BLm6kGqENEdcW3XJBHr6.jpg,test,12,0,0.076,incluida en train,,,,,ebd_20230509_222209.jpg
20230509_222832_jpg.rf.B8SYJBAW6MoQTOJvrUpi.jpg,test,12,0,0.084,incluida en train,,,,,ebd_20230509_222832.jpg
20Euro_136_jpg.rf.STNQpsW2uNgzu8YdoArk.jpg,test,1,0,0.618,excluida,duplicado,020_Euro_092.jpg,0,test,
20Euro_166_jpg.rf.RIhEAwoh9Qf72hwQbfRz.jpg,test,1,1,0.735,excluida,duplicado,020_Euro_385.jpg,0,valid,
20Euro_84_jpg.rf.SSpp9jaSzdLNo56GZCbC.jpg,test,2,0,0.392,incluida en train,,,,,ebd_20Euro_84.jpg
50Euro_100_JPEG_jpg.rf.WGUxfRpWKigxu0OsU3r0.jpg,test,1,0,0.887,excluida,duplicado,050_Euro_030.jpg,4,train,
50Euro_128_JPEG_jpg.rf.7iAj0KPuLkrDdC4QzmBz.jpg,test,2,0,0.463,incluida en train,,,,,ebd_50Euro_128_JPEG.jpg
50Euro_167_JPEG_jpg.rf.y3RftJf0jjbXYGD3WMA5.jpg,test,1,0,0.642,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
50Euro_61_JPEG_jpg.rf.AbKpAjBGfNiFpKo5p4f1.jpg,test,1,2,0.501,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
50Euro_94_jpg.rf.eBxMeF0mQF5KVzf1bLI7.jpg,test,2,0,0.427,incluida en train,,,,,ebd_50Euro_94.jpg
5Euro_172_jpg.rf.iFUV8X6OPApNIYdOoJpY.jpg,test,2,0,0.296,incluida en train,,,,,ebd_5Euro_172.jpg
5Euro_177_jpg.rf.GdLDVzGG5KNPXRynVJEZ.jpg,test,0,0,0.0,excluida,duplicado,5Euro_156_jpg.rf.mTmRB89kSGr6oprKkWcU.jpg,0,nuevo (mismo dataset),
5Euro_189_jpg.rf.4gFG4DtGVg5ZHM0sbOKi.jpg,test,1,0,0.511,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
5Euro_92_jpg.rf.K1IsYCybacUnKIMzW2PD.jpg,test,1,0,0.961,excluida,duplicado,005_Euro_367.jpg,4,train,
WhatsApp-Image-2023-04-21-at-16-36-20-23-_jpg.rf.FfiKFsJTMLUuiKjSg9kV.jpg,test,5,0,0.048,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-23-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-34-_jpg.rf.kUhM40JsdMzldHWWj5vT.jpg,test,3,1,0.25,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-34-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-5-_jpg.rf.h2b9bXGk41tLa50P0Uj1.jpg,test,4,0,0.106,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-5-.jpg
